Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Orders,Average_Order_Value,Loyalty_Membership,Discount_Usage,Preferred_Payment_Method,Preferred_Delivery_Option,Device_Used,Last_Activity,Customer_Region,Review_Score,Customer_Segment
15342,Ashley Lewis,27,1,27896,66,1,Home,13,88,854.34,1,0,Debit Card,Standard,Tablet,323,South America,3,1
15343,Michelle Chapman,46,0,121890,37,1,Fashion,11,71,631.59,1,1,PayPal,Standard,Desktop,85,Europe,3,1
15344,Nathan Owens,22,1,70397,15,0,Sports,8,31,890.36,0,1,PayPal,Standard,Desktop,92,North America,2,0
15345,William Williams,30,0,61495,14,0,Beauty,8,36,669.88,1,1,Debit Card,Express,Mobile,139,North America,5,2
15346,Anthony Carney,33,0,130406,62,0,Electronics,1,73,681.1,0,0,Net Banking,Same-Day,Desktop,235,Europe,3,2
15347,Tracy Lewis,52,0,168932,65,1,Beauty,5,53,117.76,1,1,Credit Card,Same-Day,Tablet,99,North America,1,0
15348,Alexandra Peterson,48,0,188733,75,0,Beauty,14,66,353.03,1,0,PayPal,Standard,Mobile,80,Asia,2,0
15349,Andrew Cabrera,53,1,81587,20,0,Home,8,50,987.39,0,0,Debit Card,Standard,Tablet,341,Europe,1,2
15350,Joanna Luna,26,1,35855,45,1,Sports,11,41,899.68,1,1,PayPal,Express,Desktop,190,North America,4,1
15351,Troy Smith,60,0,116318,4,0,Electronics,13,63,813.74,1,0,Debit Card,Standard,Mobile,266,Europe,3,0
15352,Karen Wright,18,1,51885,55,1,Sports,3,98,409.53,1,1,PayPal,Standard,Desktop,48,North America,3,2
15353,Erica Adams,40,0,36446,91,1,Electronics,6,13,504.53,0,0,Debit Card,Express,Tablet,221,Europe,3,0
15354,Keith Cortez,66,1,150485,48,1,Sports,1,9,466.63,0,1,PayPal,Express,Mobile,56,Europe,2,1
15355,John Bender,59,1,197829,63,1,Beauty,6,78,431.69,1,1,Net Banking,Express,Mobile,132,Asia,5,0
15356,Michelle King,34,0,64849,55,1,Home,2,89,747.38,1,0,Debit Card,Standard,Desktop,27,North America,4,1
15357,Crystal Williamson,45,0,171060,81,1,Home,12,1,324.97,0,0,PayPal,Standard,Desktop,176,Europe,3,1
15358,Michael Willis,69,0,33634,65,0,Home,6,12,178.92,1,1,PayPal,Same-Day,Desktop,363,South America,2,0
15359,Sarah Johnson,52,0,87208,1,0,Home,11,31,463.07,0,0,PayPal,Standard,Desktop,331,Asia,2,1
15360,Mr. Jacob Davis,19,1,142091,30,0,Home,5,69,733.98,1,0,Debit Card,Same-Day,Desktop,83,Europe,4,1
15361,Timothy Rodriguez,66,0,41085,16,0,Sports,12,65,905.66,1,0,Net Banking,Express,Tablet,126,Europe,1,2
15362,Sarah Campbell,31,0,91208,29,1,Sports,10,1,753.71,1,0,Net Banking,Standard,Mobile,42,Asia,2,1
15363,Philip Briggs,34,0,56240,18,0,Electronics,7,91,363.78,1,1,PayPal,Same-Day,Tablet,141,Asia,4,2
15364,Michael Rodriguez,54,1,40160,69,1,Fashion,10,70,518.85,1,1,Net Banking,Standard,Desktop,105,Europe,2,0
15365,Sherri Jefferson,66,0,158150,6,1,Home,11,25,14.07,1,0,Credit Card,Standard,Desktop,238,South America,5,0
15366,Julie Murray,32,1,171990,91,0,Fashion,4,76,232.02,1,0,Debit Card,Same-Day,Desktop,196,Europe,4,1
15367,Donna Garcia,56,0,151183,7,0,Fashion,9,19,53.95,0,1,Credit Card,Express,Tablet,348,North America,4,0
15368,Pamela Martin,31,0,43798,67,0,Beauty,11,91,543.67,0,0,Credit Card,Express,Mobile,92,Asia,4,0
15369,Nicole Hill,49,1,86536,32,0,Fashion,7,98,236.11,1,0,Net Banking,Express,Desktop,157,Europe,4,2
15370,Benjamin Luna,30,1,70573,4,1,Beauty,11,62,340.81,0,1,Credit Card,Standard,Mobile,66,North America,4,2
15371,Noah Taylor,34,1,141486,79,0,Sports,11,42,386.21,1,1,PayPal,Same-Day,Tablet,130,South America,2,0
15372,David Lang,42,1,44480,85,1,Fashion,7,76,263.04,1,0,Credit Card,Same-Day,Mobile,185,Europe,1,0
15373,Kimberly Turner MD,60,0,155178,48,1,Beauty,4,65,672.8,0,1,Debit Card,Express,Desktop,242,South America,4,2
15374,Susan Mora,25,1,123804,8,1,Home,12,80,86.39,0,1,Credit Card,Same-Day,Mobile,223,Asia,2,1
15375,David Lyons,61,1,82379,38,1,Fashion,4,14,947.17,1,1,Debit Card,Express,Mobile,93,Asia,2,1
15376,Joseph Rios,33,1,142835,16,0,Beauty,4,52,669.67,1,0,PayPal,Express,Tablet,3,South America,4,0
15377,Melanie Jenkins,42,1,66036,24,0,Home,7,31,868.28,1,0,PayPal,Same-Day,Tablet,225,North America,1,2
15378,Matthew Montgomery,39,1,134812,85,1,Sports,10,86,763.67,0,1,Debit Card,Same-Day,Tablet,76,South America,1,0
15379,Brian Johnson,62,1,48427,62,0,Beauty,6,14,825.32,0,1,Credit Card,Same-Day,Mobile,269,South America,5,2
15380,Danny Lane,59,0,179116,53,0,Beauty,5,69,664.39,1,0,Credit Card,Standard,Tablet,45,Asia,1,0
15381,Justin Anderson,27,0,165785,90,1,Sports,7,29,265.46,0,1,Debit Card,Standard,Desktop,9,South America,4,2
15382,Kathryn Lyons,38,1,130557,24,0,Fashion,14,53,573.71,1,0,Credit Card,Standard,Tablet,182,North America,1,2
15383,Alicia Lutz,33,0,30232,33,0,Fashion,14,96,815.27,0,0,Debit Card,Express,Mobile,11,South America,4,2
15384,Michael Pitts,28,0,194648,11,1,Home,9,39,638.57,1,0,Net Banking,Standard,Mobile,228,South America,3,0
15385,John Willis,48,1,181196,23,0,Home,10,79,206.44,1,1,Debit Card,Same-Day,Desktop,24,North America,2,2
15386,Ronald Jackson,43,0,96901,14,1,Home,13,91,385.07,1,1,Debit Card,Same-Day,Mobile,321,South America,4,0
15387,Joseph Mitchell,30,1,152974,38,0,Home,4,11,876.52,0,0,Debit Card,Same-Day,Desktop,239,North America,4,2
15388,Jennifer Adams,62,1,64852,83,1,Fashion,14,6,620.49,0,0,Debit Card,Express,Mobile,291,South America,5,2
15389,Tyler Dunn,57,1,169298,22,0,Sports,13,37,548.52,0,1,Debit Card,Standard,Desktop,264,North America,2,0
15390,Amanda Nichols,45,1,129309,24,0,Sports,7,51,229.01,0,1,Credit Card,Express,Desktop,286,Asia,1,2
15391,Mark Crane,19,0,92898,65,0,Sports,13,22,581.14,1,0,Credit Card,Express,Tablet,99,North America,1,2
15392,Michael Hughes,39,0,138497,57,0,Home,6,3,71.27,1,0,Net Banking,Standard,Desktop,118,South America,4,1
15393,Michelle Silva,40,1,196614,76,0,Fashion,11,63,485.91,0,0,Credit Card,Standard,Desktop,247,Asia,1,0
15394,Robert Kelly,50,1,118912,52,0,Fashion,7,56,14.45,1,0,PayPal,Standard,Desktop,213,Asia,1,2
15395,Linda Barnes,18,1,53399,32,1,Fashion,8,39,337.67,0,1,Net Banking,Standard,Tablet,184,Asia,3,2
15396,Jordan Logan,65,1,78887,88,0,Home,5,41,114.09,1,1,PayPal,Express,Mobile,38,Asia,3,0
15397,Mr. Paul Kelly,59,1,97351,46,1,Fashion,11,29,337.55,1,0,PayPal,Same-Day,Desktop,275,South America,3,1
15398,Joshua Long,29,0,87105,100,1,Beauty,1,35,583.91,1,0,Debit Card,Express,Tablet,357,South America,3,0
15399,Timothy Thomas,33,1,47883,64,0,Beauty,5,18,608.83,1,0,Credit Card,Standard,Mobile,217,Europe,1,1
15400,Maria Rivera,48,0,120697,15,1,Beauty,4,7,990.61,1,0,Debit Card,Standard,Tablet,215,South America,1,0
15401,Catherine Ortiz,41,1,23590,79,0,Sports,3,19,439.05,1,0,Debit Card,Express,Mobile,40,North America,1,1
15402,Jennifer Wade,30,0,85894,72,1,Home,9,98,988.46,1,0,Debit Card,Express,Desktop,244,North America,1,1
15403,Travis Martin,53,0,172322,47,0,Beauty,8,64,730.99,1,1,Debit Card,Same-Day,Mobile,217,North America,4,2
15404,Stephen Byrd,62,0,185115,14,1,Fashion,8,34,919.21,1,1,PayPal,Same-Day,Desktop,66,Europe,5,2
15405,Elizabeth Byrd DDS,55,0,26578,53,0,Fashion,8,9,75.28,1,1,Credit Card,Standard,Mobile,164,Asia,3,2
15406,Mark Jones,45,0,137622,31,1,Electronics,8,33,796.67,1,1,Debit Card,Standard,Desktop,149,South America,5,1
15407,Veronica Nolan,43,1,27921,19,1,Electronics,4,2,252.87,1,0,Net Banking,Same-Day,Mobile,281,North America,5,1
15408,Kelly Goodman,19,1,197251,47,0,Beauty,2,99,485.48,0,0,Net Banking,Express,Mobile,134,South America,4,0
15409,Hannah Molina,38,1,29806,56,0,Home,11,82,698.61,1,0,Net Banking,Same-Day,Desktop,252,Asia,2,0
15410,Antonio Mcguire,40,1,34156,67,1,Sports,12,50,930.91,0,0,Debit Card,Express,Mobile,93,South America,4,1
15411,Christina Herrera,52,0,110551,95,1,Fashion,9,24,849.84,0,0,Debit Card,Standard,Desktop,74,Asia,3,2
15412,Lindsey Acevedo,42,0,108505,29,1,Beauty,8,72,546.96,0,0,PayPal,Express,Desktop,37,North America,3,0
15413,Joshua Jacobs,40,1,104289,59,1,Home,12,91,775.24,1,0,Credit Card,Standard,Mobile,240,North America,5,1
15414,Justin Garrett,54,0,93401,4,0,Electronics,2,67,438.55,1,1,PayPal,Same-Day,Mobile,313,South America,1,2
15415,Zachary Johnson,64,1,127516,92,1,Beauty,6,83,216.86,0,0,PayPal,Express,Tablet,322,South America,5,1
15416,Tracy Curry,27,1,37032,41,0,Home,14,10,478.92,1,1,Credit Card,Standard,Desktop,194,Europe,3,0
15417,Edward Johnson,52,1,179141,11,1,Beauty,9,8,946.9,1,1,Credit Card,Same-Day,Desktop,150,Europe,3,2
15418,Judy Cross,52,1,141924,72,1,Fashion,11,2,668.34,0,0,Net Banking,Express,Mobile,234,North America,3,0
15419,Robert Tran,57,1,134351,93,0,Sports,7,29,722.5,0,0,Credit Card,Same-Day,Mobile,76,Europe,2,1
15420,Gabriella Contreras,38,0,167386,40,1,Home,5,47,847.65,0,0,Credit Card,Standard,Desktop,77,South America,4,2
15421,Antonio Zamora,38,0,37503,67,0,Fashion,5,92,367.1,0,1,Debit Card,Same-Day,Desktop,196,North America,2,2
15422,Bethany Lara,54,0,106769,59,1,Beauty,5,53,759.84,0,0,Net Banking,Same-Day,Tablet,251,Asia,4,0
15423,Steven Martinez,64,1,173728,31,0,Beauty,13,60,731.89,1,1,Net Banking,Express,Tablet,300,South America,3,2
15424,Andrew Wright,51,0,51507,28,1,Fashion,9,64,546.19,0,1,Credit Card,Express,Desktop,30,Asia,5,2
15425,Danielle Pitts,64,1,157436,38,0,Fashion,1,22,753.12,0,1,PayPal,Standard,Mobile,99,South America,2,1
15426,Jordan Gonzalez,34,1,50270,3,1,Home,4,98,544.73,0,0,Debit Card,Express,Mobile,271,Asia,2,2
15427,Cory Kelly,50,1,140556,24,0,Fashion,12,80,521.37,0,1,Net Banking,Express,Desktop,351,North America,1,2
15428,Troy Sherman,52,0,33346,52,1,Fashion,8,1,276.34,1,1,Net Banking,Standard,Mobile,165,South America,2,2
15429,Megan Jimenez,60,1,71574,81,1,Fashion,10,14,662.34,1,0,Credit Card,Standard,Mobile,84,Asia,5,1
15430,Mr. Daniel Bray IV,41,1,68136,68,1,Home,13,58,248.96,0,0,Credit Card,Same-Day,Mobile,177,Asia,5,0
15431,Brenda Scott,50,0,152392,57,1,Electronics,12,11,962.7,1,1,Net Banking,Standard,Desktop,288,Asia,3,1
15432,David Elliott,27,1,28614,46,0,Electronics,14,56,373.05,0,1,Debit Card,Same-Day,Desktop,4,South America,4,0
15433,Peter Beck,27,1,77991,72,1,Beauty,6,39,97.29,1,1,PayPal,Standard,Mobile,3,Asia,2,1
15434,Lisa Mcguire,59,0,102947,74,0,Electronics,4,11,298.94,1,1,Debit Card,Standard,Tablet,291,Asia,5,2
15435,Jerry Blair,26,1,168309,25,0,Beauty,8,36,730.61,0,0,Credit Card,Standard,Mobile,119,Europe,2,1
15436,Veronica Shaw,29,1,160783,86,1,Home,6,51,336.33,0,1,Net Banking,Same-Day,Tablet,33,North America,1,1
15437,Kevin Holland,39,0,197740,14,1,Fashion,13,37,267.33,1,1,Credit Card,Express,Tablet,150,Europe,4,2
15438,Bradley Carr,34,0,118879,3,0,Sports,11,68,76.85,1,0,Net Banking,Express,Tablet,226,Europe,4,0
15439,Jean Hall,56,0,160863,88,0,Fashion,3,59,909.8,1,0,Debit Card,Express,Mobile,59,South America,5,1
15440,Jeffrey Palmer,57,0,127966,14,1,Home,12,98,878.0,0,1,PayPal,Same-Day,Tablet,46,North America,4,0
15441,Mark Brady,69,1,28236,26,1,Electronics,6,51,831.15,0,0,Credit Card,Same-Day,Mobile,332,Asia,3,1
15442,Mr. Robert Harris,54,0,62250,27,0,Beauty,14,64,470.74,0,0,Debit Card,Express,Mobile,141,South America,2,1
15443,Nicole Johnson,63,0,76603,40,0,Electronics,5,42,369.9,0,1,Credit Card,Same-Day,Tablet,257,Europe,3,1
15444,Mark Alvarado,24,1,179167,5,0,Electronics,10,73,147.58,1,0,PayPal,Express,Desktop,190,South America,2,0
15445,Mrs. Alexis Oneal,57,1,29535,40,0,Fashion,1,19,389.55,1,1,PayPal,Express,Mobile,29,Europe,4,1
15446,Patrick Mcdowell,55,1,178384,68,1,Sports,11,79,57.38,0,1,Credit Card,Express,Desktop,46,South America,1,1
15447,Kristin Fletcher,69,1,77855,64,0,Electronics,1,70,419.31,0,0,Debit Card,Standard,Desktop,338,North America,4,1
15448,Monica Tate,37,0,186609,80,1,Electronics,12,8,728.17,1,1,Debit Card,Standard,Mobile,120,Europe,5,0
15449,Aaron Martinez,18,1,35477,72,1,Home,11,97,116.57,0,0,PayPal,Same-Day,Tablet,0,South America,4,0
15450,Carlos Powell,20,1,20703,82,1,Sports,10,16,473.51,0,0,Debit Card,Same-Day,Tablet,103,Europe,1,1
15451,Ashley Curry,24,1,130931,30,1,Electronics,10,46,239.18,1,0,PayPal,Standard,Mobile,82,South America,2,1
15452,Sarah Fitzgerald,59,0,22806,60,0,Beauty,13,49,849.67,1,1,Net Banking,Express,Tablet,291,South America,3,1
15453,Brandon Kirk,18,1,199926,10,0,Home,2,71,208.0,0,0,Net Banking,Express,Desktop,356,South America,3,0
15454,Jennifer Fernandez,62,1,27361,83,0,Home,10,66,146.87,0,1,Debit Card,Express,Mobile,324,North America,3,2
15455,Joanna Day,22,1,66451,82,0,Sports,10,45,611.65,1,1,Net Banking,Standard,Mobile,92,Europe,4,1
15456,Traci Caldwell,22,1,104354,100,1,Electronics,3,12,541.83,0,1,Debit Card,Same-Day,Desktop,148,Asia,4,2
15457,Kimberly Morales,65,1,90353,85,0,Home,4,93,367.35,1,1,Credit Card,Standard,Mobile,20,Europe,2,0
15458,Samantha Brown,19,1,113007,70,0,Electronics,11,6,690.59,0,1,Debit Card,Express,Tablet,280,Europe,1,0
15459,Diane Whitaker,33,1,34336,75,0,Home,3,23,191.69,1,0,Credit Card,Standard,Tablet,291,Europe,3,2
15460,Shelia Taylor,22,1,118572,13,0,Electronics,4,75,708.07,1,1,PayPal,Standard,Desktop,41,South America,3,1
15461,Nicholas George,23,0,194586,18,1,Beauty,8,85,705.69,0,1,Net Banking,Express,Desktop,342,South America,3,1
15462,Marc Floyd,46,0,58598,73,1,Home,1,52,285.39,0,1,Credit Card,Standard,Desktop,279,Europe,5,2
15463,Megan Mckay,57,1,114712,29,0,Sports,1,4,255.99,1,0,Net Banking,Express,Tablet,321,Europe,5,0
15464,Christina Wong,23,0,108855,100,0,Home,7,79,387.55,1,1,Credit Card,Standard,Tablet,213,Asia,1,1
15465,George Rogers,40,1,20241,23,0,Electronics,10,17,848.12,0,0,Net Banking,Same-Day,Desktop,8,Asia,3,2
15466,Diane Velasquez,58,1,137400,15,0,Home,7,32,79.49,0,1,Credit Card,Same-Day,Tablet,132,South America,4,2
15467,Madison Perry,18,1,106147,9,1,Home,8,29,983.36,1,1,Net Banking,Same-Day,Mobile,145,Europe,1,2
15468,Ebony Giles,21,1,164696,89,1,Fashion,11,22,72.64,0,0,Net Banking,Express,Tablet,337,North America,5,1
15469,Zachary Russell,55,1,89447,38,0,Electronics,13,76,196.25,0,1,Debit Card,Express,Mobile,187,Europe,3,0
15470,Teresa Coleman,24,0,68222,50,0,Beauty,6,15,114.89,1,0,PayPal,Express,Mobile,92,North America,2,1
15471,Ashley Jackson,54,1,141214,56,0,Home,2,53,873.14,0,1,Debit Card,Express,Desktop,347,South America,5,2
15472,Richard Crosby,33,1,128595,70,1,Sports,8,42,726.19,0,0,Credit Card,Express,Mobile,238,South America,4,2
15473,Lori Wright,64,0,39935,1,1,Beauty,8,28,327.39,1,0,Credit Card,Standard,Tablet,352,Asia,2,0
15474,Andrew Clay,29,1,69623,59,0,Fashion,10,72,959.54,1,1,Net Banking,Express,Desktop,97,Europe,2,0
15475,Michael Douglas,48,1,119985,93,1,Electronics,5,93,289.79,1,1,Debit Card,Same-Day,Desktop,352,Asia,4,0
15476,Benjamin Haney,48,1,55648,85,1,Sports,11,97,920.3,0,0,Debit Card,Express,Tablet,97,Europe,2,1
15477,Alicia Haynes,51,1,194680,22,0,Beauty,10,28,268.27,1,1,Debit Card,Express,Mobile,103,North America,5,1
15478,George Bowman,45,0,128926,25,1,Sports,4,83,384.28,1,0,PayPal,Standard,Desktop,344,Europe,2,0
15479,Lisa Ewing,19,1,106507,10,1,Electronics,8,19,854.97,0,0,Credit Card,Express,Tablet,172,North America,3,0
15480,Heather Mccoy,19,0,119178,2,1,Sports,1,45,735.17,0,1,Debit Card,Same-Day,Tablet,93,Europe,5,1
15481,Margaret Sanders,57,1,38515,86,0,Sports,11,9,647.91,1,0,Debit Card,Same-Day,Mobile,203,North America,2,0
15482,Ralph Miller,69,1,68679,26,0,Sports,5,12,147.29,0,0,PayPal,Same-Day,Mobile,222,North America,1,1
15483,Brandy Wood,48,1,181331,19,0,Home,11,97,659.59,1,0,Credit Card,Standard,Mobile,344,Asia,3,1
15484,Joseph Ross,46,1,79885,25,1,Sports,12,77,156.29,0,1,Credit Card,Express,Tablet,146,South America,3,2
15485,Anthony Watson,54,1,45640,43,1,Fashion,11,31,77.72,1,1,PayPal,Same-Day,Desktop,69,Europe,1,0
15486,Sheila Carlson,56,0,186838,90,1,Home,2,51,73.22,0,1,PayPal,Same-Day,Mobile,117,Europe,3,0
15487,Paul Kaiser,34,1,133860,26,1,Sports,6,25,984.92,1,1,Net Banking,Same-Day,Mobile,357,South America,3,2
15488,Suzanne Ortiz,52,1,55741,13,1,Sports,13,35,330.41,1,1,Debit Card,Standard,Tablet,69,South America,1,2
15489,Jasmine Green,36,0,50094,59,0,Electronics,1,25,514.64,0,0,Net Banking,Express,Tablet,121,North America,1,2
15490,Amy Jones,26,0,122326,95,1,Beauty,8,53,640.57,1,0,PayPal,Express,Mobile,129,North America,1,0
15491,Alexa Johnston,64,0,135299,87,0,Home,14,75,747.06,1,0,Debit Card,Express,Tablet,200,North America,4,1
15492,Tiffany Bishop,18,1,84318,74,0,Beauty,5,12,695.42,0,0,Net Banking,Same-Day,Mobile,180,Europe,3,1
15493,Steven Golden,42,1,119046,16,1,Sports,7,24,968.2,0,0,Net Banking,Standard,Mobile,262,South America,3,0
15494,Peggy Butler,63,0,191427,100,1,Sports,7,58,609.37,1,0,Debit Card,Express,Tablet,167,Asia,2,0
15495,Monica Austin,27,0,95508,7,0,Sports,5,30,863.15,1,0,PayPal,Same-Day,Tablet,152,Europe,1,1
15496,Ronald Bryan,55,0,85921,10,1,Electronics,7,45,491.68,0,1,Credit Card,Express,Mobile,261,Asia,3,0
15497,Savannah Cantu,39,1,65083,6,0,Fashion,5,79,384.57,0,0,PayPal,Express,Mobile,174,North America,5,1
15498,John Hardin,37,1,54539,51,0,Electronics,6,45,720.35,0,1,Net Banking,Express,Mobile,153,Europe,3,0
15499,Isaiah Suarez,49,0,159807,29,0,Fashion,4,74,869.66,0,0,Credit Card,Same-Day,Desktop,214,Asia,4,1
15500,Richard Dudley,42,1,168887,14,1,Beauty,1,74,185.06,1,0,Debit Card,Standard,Mobile,258,Asia,1,2
15501,Jesse Walker,40,0,47781,8,1,Electronics,10,90,344.4,1,0,Credit Card,Standard,Desktop,356,Europe,5,1
15502,Amanda Fernandez,43,0,156947,51,0,Electronics,9,60,817.38,1,1,Net Banking,Same-Day,Tablet,7,South America,2,2
15503,Dave Stephens,18,1,117003,11,1,Fashion,3,46,863.35,1,1,Debit Card,Same-Day,Tablet,251,Asia,5,1
15504,Jason Stevens,28,1,180179,44,1,Beauty,4,16,62.48,0,0,Credit Card,Standard,Mobile,139,South America,4,2
15505,Michelle Brown,24,1,32670,59,0,Beauty,6,68,334.06,0,1,Debit Card,Standard,Tablet,247,Asia,2,2
15506,Andrea Pierce,26,1,97079,76,0,Sports,11,87,534.31,0,0,Credit Card,Standard,Desktop,284,North America,1,1
15507,James Lin,39,1,189773,76,1,Sports,3,29,303.03,0,0,Debit Card,Standard,Tablet,18,North America,3,0
15508,Brenda Foster,44,0,33103,33,1,Home,5,80,397.14,0,1,PayPal,Express,Mobile,15,North America,4,2
15509,Megan Jacobs,68,0,43579,57,0,Fashion,3,87,466.0,1,1,Net Banking,Same-Day,Desktop,251,Europe,5,1
15510,Jaime Wright,45,1,170813,70,0,Home,1,21,695.91,1,1,Debit Card,Express,Tablet,62,Europe,5,2
15511,Lindsay Chen,25,0,149687,42,1,Beauty,2,98,946.98,0,1,Debit Card,Same-Day,Mobile,236,Asia,1,0
15512,Donna Tran,65,0,57926,72,1,Fashion,7,49,828.27,1,0,Net Banking,Standard,Mobile,234,Asia,5,0
15513,Destiny Richardson,20,1,169417,73,0,Electronics,10,96,894.3,1,0,Credit Card,Same-Day,Mobile,272,South America,2,2
15514,Ashley Whitaker,61,0,34076,23,0,Sports,14,88,856.06,1,1,PayPal,Same-Day,Desktop,36,Europe,5,0
15515,Carolyn Wright DDS,30,0,99200,2,1,Electronics,11,39,597.47,0,1,PayPal,Same-Day,Tablet,138,Asia,2,1
15516,Kara Garrison,20,0,116352,51,1,Home,14,42,194.7,0,1,Debit Card,Standard,Mobile,290,Asia,5,0
15517,Andrew Sloan,57,1,134371,21,1,Home,11,91,855.64,0,0,Net Banking,Standard,Tablet,43,Asia,4,2
15518,Mark Vasquez,30,0,56916,27,1,Electronics,14,84,602.89,0,1,Debit Card,Express,Tablet,22,Europe,3,1
15519,Veronica May,47,0,42629,27,0,Beauty,7,3,570.38,0,1,Net Banking,Same-Day,Desktop,71,Europe,2,0
15520,Carl Jackson,26,0,62965,3,0,Home,14,29,997.02,0,1,Debit Card,Same-Day,Tablet,258,Asia,1,0
15521,Scott Bradford,61,1,171838,6,0,Electronics,14,81,451.59,1,0,Net Banking,Standard,Tablet,263,Asia,2,2
15522,Mr. Bobby Rhodes Jr.,52,0,156503,11,1,Beauty,14,82,477.72,0,1,PayPal,Express,Mobile,347,Europe,4,0
15523,Anthony Boone,39,0,152284,53,0,Home,14,65,786.77,0,0,Credit Card,Express,Mobile,350,North America,3,0
15524,Todd Simon,64,0,134684,58,1,Beauty,4,21,39.95,1,1,Debit Card,Standard,Mobile,233,South America,4,0
15525,Zachary Mack,27,0,47591,20,1,Fashion,6,97,802.42,0,1,Debit Card,Standard,Desktop,142,South America,4,1
15526,Tamara Davidson,36,0,101537,89,0,Home,13,69,589.44,1,1,Debit Card,Same-Day,Tablet,109,North America,1,0
15527,Christopher Larson,69,0,94438,3,0,Beauty,12,70,739.64,0,0,PayPal,Express,Mobile,95,North America,1,0
15528,Anthony Hernandez,54,1,193076,86,0,Electronics,11,70,934.79,1,1,Net Banking,Express,Mobile,238,South America,1,0
15529,Beth Tucker,32,0,47647,24,0,Home,2,58,102.23,0,0,PayPal,Same-Day,Mobile,345,South America,3,0
15530,Sandra Powers,51,1,110826,72,1,Electronics,1,31,549.88,1,0,Debit Card,Express,Desktop,323,North America,5,1
15531,Elijah Reyes DDS,51,0,110441,20,1,Fashion,5,90,431.55,1,1,Credit Card,Express,Mobile,60,North America,3,1
15532,Nicole Thompson,60,0,157136,58,0,Home,4,91,910.62,0,0,Net Banking,Standard,Desktop,317,Asia,5,0
15533,Mr. Aaron Navarro,65,1,64131,88,1,Sports,2,48,697.59,0,0,Debit Card,Standard,Mobile,153,South America,2,2
15534,Ryan Chen,43,1,139724,12,1,Electronics,14,94,69.64,1,1,Debit Card,Express,Tablet,299,South America,4,0
15535,Michael Livingston Jr.,56,1,157511,59,0,Electronics,11,96,238.3,1,0,Net Banking,Same-Day,Tablet,30,South America,3,1
15536,James Wilson,47,0,177446,31,0,Sports,5,3,81.49,0,0,Debit Card,Standard,Desktop,158,North America,5,0
15537,Brenda Allen,59,0,171783,31,1,Beauty,10,30,998.03,0,1,PayPal,Standard,Tablet,196,Europe,1,2
15538,Benjamin Gallagher,34,0,159941,86,1,Electronics,13,93,575.75,1,1,Debit Card,Standard,Desktop,197,South America,1,0
15539,Richard Cabrera,23,0,54881,85,0,Electronics,4,2,66.8,0,1,PayPal,Standard,Mobile,237,North America,1,1
15540,Mark Middleton,55,0,89504,69,1,Home,5,18,757.43,0,0,Credit Card,Express,Desktop,264,North America,1,1
15541,Elijah Clarke,50,1,145432,70,0,Home,2,56,830.81,1,0,Debit Card,Standard,Desktop,144,Asia,3,1
15542,Stephanie Adams,19,1,161373,26,1,Electronics,1,74,891.71,0,0,PayPal,Standard,Mobile,155,Asia,1,0
15543,Samantha Stout,68,0,148704,55,0,Beauty,9,54,778.42,0,0,Debit Card,Standard,Mobile,123,Europe,3,0
15544,Alicia Miller,22,0,136251,51,0,Sports,5,85,431.63,0,0,Credit Card,Same-Day,Tablet,86,South America,1,2
15545,Crystal Smith,66,0,52073,10,1,Beauty,12,11,137.19,1,0,Credit Card,Same-Day,Mobile,137,South America,4,2
15546,Heather James,19,1,174463,45,0,Fashion,3,49,303.69,0,0,PayPal,Same-Day,Tablet,298,North America,2,1
15547,Traci Myers,41,1,110656,26,0,Home,9,85,77.24,1,0,Credit Card,Standard,Tablet,68,Europe,5,2
15548,Emily Adams,46,0,68319,74,0,Electronics,5,14,691.37,1,0,Net Banking,Express,Desktop,79,Europe,4,1
15549,Jennifer Russell,56,1,153501,27,0,Fashion,6,82,832.92,0,1,PayPal,Standard,Tablet,39,Europe,1,0
15550,Shelby Davis,59,0,36738,38,0,Home,10,35,443.08,0,1,Debit Card,Standard,Tablet,12,North America,1,2
15551,Kelsey Rios,26,0,137321,75,1,Home,4,77,114.0,0,0,Net Banking,Express,Desktop,192,Europe,1,0
15552,David Mcdaniel,48,0,138610,71,1,Fashion,1,69,342.96,0,0,Debit Card,Express,Desktop,65,Asia,4,2
15553,Sara Johnson,54,1,153164,81,0,Home,9,55,967.56,1,0,Credit Card,Standard,Mobile,241,North America,3,2
